ts,ticker,tf,price,tech_signal,tech_score,final_signal,filter_status,event_type,event_weight,ai_summary,ai_skip_reason,macd_div,htf_trend,imoex_regime,candle_progress_pct,daily_atr_progress_pct
2026-07-09T16:06:58+00:00,LSRG,15m,592.2,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bull,bear,100.0,100.3
2026-07-09T16:06:58+00:00,SMLT,15m,294.6,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,0.0,57.9
2026-07-09T16:06:59+00:00,PHOR,15m,4799.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,100.0,107.1
2026-07-09T16:06:59+00:00,ETLN,15m,21.76,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,0.0,70.8
2026-07-09T16:07:01+00:00,KAZT,15m,270.4,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,0.0,109.8
2026-07-09T16:07:14+00:00,NKNC,15m,44.75,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,0.0,128.3
2026-07-09T16:07:14+00:00,SGZH,15m,0.5575,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,75.0,58.8
2026-07-09T16:07:15+00:00,UWGN,15m,15.64,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,33.3,52.4
2026-07-09T16:07:15+00:00,GCHE,15m,3015.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bull,bear,100.0,30.4
2026-07-09T16:07:18+00:00,SFIN,15m,476.6,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,66.7,20.4
2026-07-09T16:07:30+00:00,MFGS,15m,296.0,🟥 SHORT/ВЫХОД,100,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,neutral,bear,100.0,189.9
2026-07-09T16:30:22+00:00,GMKN,15m,111.22,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,94.1,78.0
2026-07-09T16:30:22+00:00,GAZP,15m,94.21,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,100.0,83.3
2026-07-09T16:30:22+00:00,SBER,15m,295.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,100.0,68.8
2026-07-09T16:30:22+00:00,LKOH,15m,4424.5,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,98.6,100.1
2026-07-09T16:30:23+00:00,ROSN,15m,315.6,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,100.0,95.4
2026-07-09T17:00:31+00:00,ROSN,15m,313.45,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,44.4,97.6
2026-07-09T17:00:32+00:00,LKOH,15m,4397.5,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,72.2,113.7
2026-07-09T17:00:46+00:00,GAZP,15m,93.6,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,92.0,92.1
2026-07-09T17:00:46+00:00,SBER,15m,294.64,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,53.6,77.3
2026-07-09T17:00:46+00:00,GMKN,15m,110.46,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,80.0,79.3
2026-07-09T17:31:10+00:00,GAZP,15m,93.4,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,73.7,92.4
2026-07-09T17:31:10+00:00,LKOH,15m,4398.5,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,100.0,113.7
2026-07-09T17:31:10+00:00,GMKN,15m,110.04,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,63.6,81.4
2026-07-09T17:31:10+00:00,SBER,15m,294.88,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,67.6,77.3
2026-07-09T17:31:10+00:00,ROSN,15m,314.2,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,44.0,97.6
2026-07-09T18:00:33+00:00,ROSN,15m,313.9,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,97.5,97.6
2026-07-09T18:00:33+00:00,SBER,15m,294.84,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,92.3,77.3
2026-07-09T18:00:33+00:00,GAZP,15m,93.3,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,96.0,93.6
2026-07-09T18:00:33+00:00,GMKN,15m,109.9,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,78.8,87.1
2026-07-09T18:00:33+00:00,LKOH,15m,4392.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,100.0,113.7
2026-07-09T18:30:44+00:00,GAZP,15m,93.26,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,3.6,105.0
2026-07-09T18:30:44+00:00,SBER,15m,294.42,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,4.0,77.6
2026-07-09T18:30:44+00:00,ROSN,15m,310.9,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,5.7,107.4
2026-07-09T18:30:45+00:00,LKOH,15m,4376.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,2.3,124.8
2026-07-09T18:30:46+00:00,GMKN,15m,109.68,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,18.4,94.9
2026-07-09T19:00:56+00:00,GAZP,15m,93.33,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,87.0,105.0
2026-07-09T19:00:56+00:00,LKOH,15m,4384.5,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,34.6,124.8
2026-07-09T19:00:56+00:00,SBER,15m,294.63,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,7.7,77.6
2026-07-09T19:00:56+00:00,GMKN,15m,109.88,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,83.3,94.9
2026-07-09T19:00:56+00:00,ROSN,15m,312.5,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,0.0,107.4
2026-07-09T19:16:11+00:00,ROSN,15m,313.25,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,100.0,107.4
2026-07-09T19:16:11+00:00,LKOH,15m,4385.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,0.0,124.8
2026-07-09T19:16:13+00:00,GMKN,15m,109.66,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,0.0,94.9
2026-07-09T19:16:13+00:00,GAZP,15m,93.26,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,100.0,105.0
2026-07-09T19:16:13+00:00,SBER,15m,294.88,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,66.7,77.6
2026-07-09T19:16:13+00:00,NVTK,15m,922.7,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,100.0,114.5
2026-07-09T19:16:13+00:00,TATN,15m,463.1,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,100.0,118.1
2026-07-09T19:16:14+00:00,NLMK,15m,58.34,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,0.0,66.5
2026-07-09T19:16:14+00:00,VTBR,15m,64.775,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,100.0,51.9
2026-07-09T19:16:14+00:00,MOEX,15m,147.57,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,77.8,108.7
2026-07-09T19:16:15+00:00,MGNT,15m,1792.5,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,0.0,87.4
2026-07-09T19:16:15+00:00,CHMF,15m,539.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,0.0,102.0
2026-07-09T19:16:16+00:00,AFLT,15m,37.74,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,25.0,72.9
2026-07-09T19:16:16+00:00,SNGS,15m,15.44,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,100.0,83.1
2026-07-09T19:16:17+00:00,TRNFP,15m,1239.2,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bull,neutral,72.7,95.2
2026-07-09T19:16:17+00:00,SNGSP,15m,36.365,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,69.2,85.3
2026-07-09T19:16:17+00:00,TATNP,15m,441.3,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,11.1,111.4
2026-07-09T19:16:18+00:00,BANEP,15m,863.5,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,0.0,62.1
2026-07-09T19:16:18+00:00,BANE,15m,1040.5,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,0.0,84.2
2026-07-09T19:16:18+00:00,BSPB,15m,241.73,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,17.9,81.8
2026-07-09T19:16:18+00:00,SBERP,15m,296.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,0.0,92.8
2026-07-09T19:16:19+00:00,CBOM,15m,7.635,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,0.0,165.9
2026-07-09T19:16:22+00:00,SVCB,15m,10.32,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,100.0,75.1
2026-07-09T19:16:22+00:00,ENPG,15m,288.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,100.0,96.6
2026-07-09T19:16:22+00:00,MAGN,15m,16.11,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,0.0,146.3
2026-07-09T19:16:22+00:00,ALRS,15m,19.01,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,100.0,84.6
2026-07-09T19:16:22+00:00,RUAL,15m,23.745,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,38.1,61.7
2026-07-09T19:16:23+00:00,PLZL,15m,1341.2,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,100.0,45.8
2026-07-09T19:16:23+00:00,MTLRP,15m,32.6,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,0.0,50.3
2026-07-09T19:16:24+00:00,RASP,15m,105.2,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,0.0,55.2
2026-07-09T19:16:24+00:00,MTLR,15m,35.08,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,36.4,69.4
2026-07-09T19:16:24+00:00,VKCO,15m,170.45,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,50.0,75.6
2026-07-09T19:16:25+00:00,POSI,15m,845.8,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bull,neutral,0.0,61.5
2026-07-09T19:16:25+00:00,ASTR,15m,163.6,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,78.6,59.2
2026-07-09T19:16:25+00:00,CIAN,15m,509.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,100.0,78.9
2026-07-09T19:16:25+00:00,HEAD,15m,2620.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,0.0,119.3
2026-07-09T19:16:26+00:00,MTSS,15m,181.45,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,0.0,208.3
2026-07-09T19:16:26+00:00,RTKM,15m,41.29,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,0.0,83.0
2026-07-09T19:16:27+00:00,RTKMP,15m,42.65,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,0.0,68.5
2026-07-09T19:16:27+00:00,OZON,15m,3250.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,100.0,69.5
2026-07-09T19:16:27+00:00,LENT,15m,1709.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,42.9,131.8
2026-07-09T19:16:27+00:00,MDMG,15m,1210.6,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,32.1,120.1
2026-07-09T19:16:29+00:00,FEES,15m,0.04382,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,0.0,73.2
2026-07-09T19:16:29+00:00,OGKB,15m,0.1854,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,80.0,73.4
2026-07-09T19:16:29+00:00,HYDR,15m,0.2886,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,55.6,83.0
2026-07-09T19:16:29+00:00,IRAO,15m,2.3655,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,0.0,80.6
2026-07-09T19:16:29+00:00,MSNG,15m,1.7725,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,0.0,53.3
2026-07-09T19:16:30+00:00,FLOT,15m,71.23,🟥 SHORT/ВЫХОД,79,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,0.0,101.4
2026-07-09T19:16:32+00:00,TGKA,15m,0.004184,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,100.0,65.7
2026-07-09T19:16:33+00:00,LSRG,15m,589.8,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bull,neutral,0.0,100.3
2026-07-09T19:16:33+00:00,PIKK,15m,568.9,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bull,neutral,0.0,78.1
2026-07-09T19:16:33+00:00,SMLT,15m,292.8,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,0.0,75.0
2026-07-09T19:16:34+00:00,ETLN,15m,21.66,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,50.0,70.8
2026-07-09T19:16:34+00:00,PHOR,15m,4772.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,30.8,113.9
2026-07-09T19:16:34+00:00,KAZT,15m,268.8,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,0.0,98.6
2026-07-09T19:16:35+00:00,SGZH,15m,0.549,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,0.0,80.2
2026-07-09T19:16:35+00:00,UWGN,15m,15.66,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,100.0,52.4
2026-07-09T19:16:35+00:00,GCHE,15m,3009.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,83.3,33.8
2026-07-09T19:16:36+00:00,SFIN,15m,472.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,100.0,67.9
2026-07-09T19:16:36+00:00,MFGS,15m,290.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,0.0,182.0
2026-07-09T19:16:42+00:00,NKNC,15m,43.35,🟥 SHORT/ВЫХОД,100,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,bear,neutral,0.0,138.8
2026-07-09T19:30:09+00:00,LKOH,15m,4394.5,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,63.2,124.8
2026-07-09T19:30:09+00:00,ROSN,15m,313.25,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,92.3,107.4
2026-07-09T19:30:09+00:00,GAZP,15m,93.26,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,92.9,105.0
2026-07-09T19:30:19+00:00,SBER,15m,294.88,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,97.4,77.6
2026-07-09T19:30:19+00:00,GMKN,15m,109.66,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,44.4,94.9
2026-07-09T20:00:45+00:00,SBER,15m,294.65,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,75.0,77.6
2026-07-09T20:00:45+00:00,ROSN,15m,314.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,90.9,107.4
2026-07-09T20:00:45+00:00,GMKN,15m,109.68,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,100.0,94.9
2026-07-09T20:00:45+00:00,LKOH,15m,4404.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,78.9,124.8
2026-07-09T20:00:45+00:00,GAZP,15m,93.26,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,100.0,105.0
2026-07-09T20:31:09+00:00,SBER,15m,294.62,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,100.0,77.6
2026-07-09T20:31:09+00:00,ROSN,15m,312.45,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,93.3,107.4
2026-07-09T20:31:09+00:00,GAZP,15m,93.2,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,38.7,105.0
2026-07-09T20:31:09+00:00,LKOH,15m,4388.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,90.9,124.8
2026-07-09T20:31:09+00:00,GMKN,15m,109.34,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,92.3,94.9
2026-07-10T04:00:39+00:00,LKOH,15m,4391.5,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,bear,0.0,124.8
2026-07-10T04:00:39+00:00,ROSN,15m,312.85,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,0.0,107.4
2026-07-10T04:00:39+00:00,SBER,15m,294.54,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,0.0,77.6
2026-07-10T04:00:39+00:00,GMKN,15m,109.42,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,0.0,94.9
2026-07-10T04:00:40+00:00,GAZP,15m,93.2,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,0.0,105.0
2026-07-10T04:30:50+00:00,ROSN,15m,312.7,🟥 SHORT/ВЫХОД,79,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,neutral,neutral,3.6,35.0
2026-07-10T04:30:50+00:00,GMKN,15m,108.9,🟥 SHORT/ВЫХОД,89,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,bear,neutral,52.2,25.4
2026-07-10T04:30:52+00:00,LKOH,15m,4360.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,26.4,27.0
2026-07-10T04:30:53+00:00,GAZP,15m,92.98,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,40.0,20.6
2026-07-10T04:30:54+00:00,SBER,15m,294.52,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,50.0,21.9
2026-07-10T05:01:01+00:00,ROSN,15m,311.85,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,87.5,46.5
2026-07-10T05:01:01+00:00,LKOH,15m,4380.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,bear,65.2,30.8
